OBJECTID,StructID,StudyCity,Occupancy,OccupancyClass,Cost,ContentCost,NumStories,Area,FoundationType,FirstFloorHt,BuildingType,Dept_in_Struc,BldgDmgPct,ContDmgPct,BldgLossUSD,ContentLossUSD,InventoryLossUSD,Total_Loss,Community,PageName,Depth_Grid,Scenario_Frequency,InvDmgPct,InventoryCostUSD,GridName
17974,203073530600102,Woodford,1,RES1,146487,73244,1,3871,4,2.9,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17975,203073510401701,Woodford,1,RES1,92178,46089,1,3699,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17976,203073510202301,Woodford,1,RES1,96063,48032,1,1860,7,0.22,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17977,203073510202201,Woodford,1,RES1,168189,84094,1,1289,4,4.04,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17978,203073510401601,Woodford,1,RES1,87762,43881,1,1959,4,0.5,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17979,203073510201801,Woodford,1,RES1,211257,105628,1,3115,4,5.35,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17980,203073510402102,Woodford,1,RES1,77265,38632,1,1847,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17981,203073510201701,Woodford,1,RES1,148020,74010,2,1966,4,0.2,1,-0.153735,18.231323,14.770117,26990,10930,0,37920,Woodford County,Woodford County 5 - ACE 4%,0.046265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17982,203073510201601,Woodford,1,RES1,101286,50643,1,3031,4,1.69,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17983,203073510203201,Woodford,1,RES1,228855,114428,2,2439,5,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17984,203073510203401,Woodford,1,RES1,203754,101877,1,3378,7,1.68,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17985,203073510201301,Woodford,1,RES1,72159,36080,1,2483,7,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17986,203073510201102,Woodford,1,RES1,102999,51500,1,2184,4,2.48,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17987,203073510201002,Woodford,1,RES1,74148,37074,1,1494,4,4.89,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17988,203073510402601,Woodford,1,RES1,133227,66614,2,1824,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17989,203073510200902,Woodford,1,RES1,151317,75658,1,1690,5,4.87,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17990,203073510200801,Woodford,1,RES1,152985,76492,1,2341,4,2.9,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17991,203073510402501,Woodford,1,RES1,167514,83757,2,2473,4,2.44,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17992,203073510200701,Woodford,1,RES1,131997,65998,2,1754,4,2,1,-1.953735,8.277588,7.046265,10930,4650,0,15580,Woodford County,Woodford County 5 - ACE 4%,0.046265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17993,203073510202401,Woodford,1,RES1,181239,90620,1,3755,4,2.7,4,-2.622485,5.285204,4.15266,9580,3760,0,13340,Woodford County,Woodford County 5 - ACE 4%,0.077515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17994,203073510400101,Woodford,1,RES1,148326,74163,1,2246,4,-0.3,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17995,203073510200401,Woodford,1,RES1,108876,54438,2,2071,4,5.13,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17996,203073510200302,Woodford,1,RES1,201996,100998,1,2664,4,0.81,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17997,203073510200201,Woodford,1,RES1,155415,77708,2,3059,4,0.38,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17998,203073510200101,Woodford,1,RES1,220929,110464,1,3344,4,0.37,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
17999,203073510101601,Woodford,1,RES1,79431,39716,1,2379,4,0.92,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18000,203073510101501,Woodford,1,RES1,223662,111831,2,3640,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18001,203073510101401,Woodford,1,RES1,115164,57582,1,2666,4,8,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18002,203073510101302,Woodford,1,RES1,67026,33513,1,1293,4,2.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18003,203073510101202,Woodford,1,RES1,147744,73872,1,1952,4,6,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18004,203073510101101,Woodford,1,RES1,155862,77931,1,2230,4,3,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18005,203073510101001,Woodford,1,RES1,217980,108990,2,2594,4,1.5,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18006,203073510100901,Woodford,1,RES1,227268,113634,2,3761,4,10.55,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18007,203073510100801,Woodford,1,RES1,72588,36294,1,3478,4,0.17,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18008,203073510100701,Woodford,1,RES1,240978,120489,2,3885,7,1.48,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18009,203073510100601,Woodford,1,RES1,72300,36150,2,2929,4,2.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18010,203073510100502,Woodford,1,RES1,204468,102234,1,1954,4,2.6,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18011,203073510100401,Woodford,1,RES1,179409,89704,1,1662,4,2.22,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18012,203073510100301,Woodford,1,RES1,123540,61770,1,3334,4,2.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18013,203073510100101,Woodford,1,RES1,165963,82982,1,4152,4,3.48,4,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18014,203072630201501,Woodford,1,RES1,205083,102542,1,3485,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18015,203072630201402,Woodford,1,RES1,116049,58024,1,1904,4,2.5,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18016,203072630201302,Woodford,1,RES1,89673,44836,1,1524,4,1.5,4,-1.484985,16.575073,12.030029,14860,5390,0,20250,Woodford County,Woodford County 5 - ACE 4%,0.015015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18017,203072630201201,Woodford,1,RES1,171564,85782,1,2026,4,3.75,1,-2.984985,0.210205,0.165161,360,140,0,500,Woodford County,Woodford County 5 - ACE 4%,0.765015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18018,203072630201101,Woodford,1,RES1,140934,70467,1,2902,4,0.1,1,1.165015,33.155102,19.495045,46730,13740,0,60470,Woodford County,Woodford County 5 - ACE 4%,1.265015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18019,203072630201001,Woodford,1,RES1,159084,79542,2,2757,7,0.96,1,-0.944985,0.605161,0.440117,960,350,0,1310,Woodford County,Woodford County 5 - ACE 4%,0.015015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18020,203072630200901,Woodford,1,RES1,94347,47174,1,2455,4,1.6,4,-0.334985,23.655102,14.995044,22320,7070,0,29390,Woodford County,Woodford County 5 - ACE 4%,1.265015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18021,203726302008,Woodford,1,RES1,496475,248238,2,3780,4,10.18,1,-5.758736,4,0,19860,0,0,19860,Woodford County,Woodford County 5 - ACE 4%,4.421265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18022,203072630200701,Woodford,1,RES1,112080,56040,1,1913,4,2.72,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18023,203072630200601,Woodford,1,RES1,178587,89294,2,1879,4,14.3,1,-8.941236,4,0,7140,0,0,7140,Woodford County,Woodford County 5 - ACE 4%,5.358765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18024,203072630200302,Woodford,1,RES1,110751,55376,1,1240,4,9.4,1,-4.478735,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,4.921265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18025,203072630200201,Woodford,1,RES1,192774,96387,2,1845,5,7.66,1,-5.926235,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,1.733765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18026,203072630101101,Woodford,1,RES1,74238,37119,1,2030,4,1.55,4,0.777515,30.665089,18.332544,22760,6800,0,29560,Woodford County,Woodford County 5 - ACE 4%,2.327515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18027,203072630101001,Woodford,1,RES1,179025,89512,1,2406,4,1.49,4,0.900015,31.400087,18.700045,56210,16740,0,72950,Woodford County,Woodford County 5 - ACE 4%,2.390015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18028,203072630100901,Woodford,1,RES1,48900,24450,1,2463,4,1.67,1,0.845015,31.070087,18.535044,15190,4530,0,19720,Woodford County,Woodford County 5 - ACE 4%,2.515015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18029,203072630100801,Woodford,1,RES1,105417,52708,2,2640,4,0.2,1,1.596265,23.981323,22.173853,25280,11690,0,36970,Woodford County,Woodford County 5 - ACE 4%,1.608765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18030,203072630100701,Woodford,1,RES1,213516,106758,2,3108,4,2.37,1,-0.198735,18.006325,14.410118,38450,15380,0,53830,Woodford County,Woodford County 5 - ACE 4%,1.921265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18031,203072630100601,Woodford,1,RES1,160296,80148,1,3215,7,2.29,4,-0.493735,8.062647,10.075176,12920,8080,0,21000,Woodford County,Woodford County 5 - ACE 4%,1.796265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18032,203072630100401,Woodford,1,RES1,113877,56938,2,2193,4,2.15,4,0.240015,19.48003,16.48003,22180,9380,0,31560,Woodford County,Woodford County 5 - ACE 4%,2.390015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18033,203072630000601,Woodford,1,RES1,29352,14676,2,530,5,9.38,1,-6.708735,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,2.671265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18034,203072630000501,Woodford,1,RES1,475779,237890,1,8693,4,10.8,4,-9.691236,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,1.108765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18035,203072630000402,Woodford,1,RES1,181638,90819,1,4714,4,1.83,1,-1.189985,18.050074,12.620029,32790,11460,0,44250,Woodford County,Woodford County 5 - ACE 4%,0.733765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18036,203072630000301,Woodford,1,RES1,3960,1980,1,1083,4,8.8,1,-4.753736,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,4.046265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18037,203072610300102,Woodford,1,RES1,168189,84094,1,656,2,6.36,1,-2.844985,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,3.515015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18038,203072610300106,Woodford,1,RES1,168189,84094,1,1125,4,5.97,1,-3.736235,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,2.233765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18039,203072610300101,Woodford,1,RES1,168189,84094,1,930,7,7.9,1,-5.259985,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,2.640015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18040,203072610300105,Woodford,1,RES1,168189,84094,1,648,4,8.3,1,-4.128736,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,4.171265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18041,203072610300103,Woodford,1,RES1,168189,84094,1,1263,4,7.6,1,-4.147485,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,2.702515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18042,203072610300104,Woodford,1,RES1,168189,84094,1,1094,7,7.38,1,-5.646235,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,1.733765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18043,203072610102201,Woodford,1,RES1,80595,40298,1,1643,7,4.3,1,-3.972486,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,0.327515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18044,203072610102001,Woodford,1,RES1,10098,5049,1,941,4,1.85,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18045,203072610101901,Woodford,1,RES1,39519,19760,1,857,5,2.5,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18046,203072610101801,Woodford,1,RES1,61644,30822,1,1102,4,7.6,1,-6.084985,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,1.515015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18047,203072610101701,Woodford,1,RES1,67914,33957,1,1757,4,7.7,1,-5.841235,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,1.858765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18048,203072610102601,Woodford,1,RES1,89949,44974,2,3194,4,10.15,1,-9.384985,4,0,3600,0,0,3600,Woodford County,Woodford County 5 - ACE 4%,0.765015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18049,203072610101501,Woodford,1,RES1,97164,48582,1,2117,4,0.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18050,203072610101501,Woodford,1,RES1,97164,48582,1,2117,4,0.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18051,203072610101401,Woodford,1,RES1,118617,59308,1,2785,4,0.85,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18052,203072610101401,Woodford,1,RES1,118617,59308,1,2785,4,0.85,1,,0,0,0,0,0,0,Woodford County,Woodford County 5 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18053,203072610101301,Woodford,1,RES1,83592,41796,2,1559,4,2.04,1,-1.993735,8.037588,7.006265,6720,2930,0,9650,Woodford County,Woodford County 4 - ACE 4%,0.046265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18054,203072610102901,Woodford,1,RES1,9291,4646,1,478,7,0.12,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18055,203072610102801,Woodford,1,RES2,1011,506,1,586,5,1.5,5,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18056,203072610101001,Woodford,1,RES1,109446,54723,1,2432,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18057,203072610103301,Woodford,1,RES1,74481,37240,2,2101,4,8.9,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18058,203072610100801,Woodford,1,RES1,82182,41091,1,1771,4,8.1,1,-7.741236,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.358765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18059,203072610100701,Woodford,1,RES1,65130,32565,1,1030,4,8.7,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18060,203072610100601,Woodford,1,RES1,113340,56670,1,1940,4,12.36,1,-11.62624,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.733765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18061,203072610100401,Woodford,1,RES1,135792,67896,2,2325,4,7.8,1,-7.191236,4,0,5430,0,0,5430,Woodford County,Woodford County 4 - ACE 4%,0.608765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18062,203072610100301,Woodford,1,RES1,87408,43704,2,1962,4,9.05,1,-4.972486,4,0,3500,0,0,3500,Woodford County,Woodford County 4 - ACE 4%,4.077515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18063,203072330400301,Woodford,1,RES1,48075,24038,1,2382,5,4.8,1,-3.909986,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.890015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18064,203072330400201,Woodford,1,RES1,93648,46824,1,2171,4,1.55,1,-1.472485,16.637573,12.055029,15580,5640,0,21220,Woodford County,Woodford County 4 - ACE 4%,0.077515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18065,203072330401102,Woodford,1,RES1,127512,63756,1,1453,4,8.22,1,-7.829986,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.390015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18066,203072330300801,Woodford,4,AGR1,8760,8760,1,3357,7,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,39747,DEPTH_ACE4_ILRIVER
18067,203072330300501,Woodford,1,RES2,14913,7456,1,288,5,2.58,5,0.685015,33.605484,19.440353,5010,1450,0,6460,Woodford County,Woodford County 4 - ACE 4%,5.640015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18068,203072330300503,Woodford,4,AGR1,14913,14913,1,3165,7,0.2,1,1.283765,7.418823,26.526587,1110,3960,12030,17100,Woodford County,Woodford County 4 - ACE 4%,1.483765,ACE 4,32.094116,37474,DEPTH_ACE4_ILRIVER
18069,203NOPIN0101,Woodford,2,COM3,497,497,1,473,7,0.2,3,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.046265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18070,203072330000308,Woodford,1,RES2,352149,176074,1,727,5,2.46,5,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18071,203072330101302,Woodford,1,RES1,75522,37761,1,1669,4,1.73,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18072,203072330100702,Woodford,1,RES1,57585,28792,1,1308,5,2.58,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18073,203072330000367,Woodford,1,RES2,352149,176074,1,943,5,2.98,5,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18074,203072330000320,Woodford,1,RES4,352149,176574,1,919,7,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18075,203072330000321,Woodford,1,RES1,352149,176074,1,1491,5,3.73,1,-3.089985,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.640015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18076,203072330000345,Woodford,1,RES2,352149,176074,1,749,5,3.12,5,-2.854985,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.265015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18077,203072330101201,Woodford,1,RES1,64125,32062,1,2921,4,2.34,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18078,203072330100601,Woodford,1,RES1,53847,26924,1,1550,4,2.4,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18079,203072330000313,Woodford,1,RES1,352149,176074,2,1570,4,8.93,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18080,203072330000350,Woodford,1,RES2,352149,176074,1,746,5,3.34,5,-2.387485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.952515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18081,203072330000324,Woodford,1,RES2,352149,176074,1,1051,5,3.62,5,-3.167485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.452515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18082,203072330000359,Woodford,1,RES2,352149,176074,1,1171,5,4.55,5,-2.034986,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,2.515015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18083,203072330000341,Woodford,1,RES1,352149,176074,1,1416,7,3.19,1,-2.424985,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.921265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18084,203072330100501,Woodford,1,RES1,84543,42272,1,1862,4,1.98,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18085,203072330000339,Woodford,1,RES2,352149,176074,1,1471,5,3.29,5,-2.368735,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.921265,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18086,203072330000311,Woodford,1,RES2,352149,176074,1,1178,5,3.39,5,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18087,20372330000301,Woodford,1,RES2,93998,46999,1,900,5,4.97,5,-4.236235,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.733765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18088,203072330100401,Woodford,1,RES1,97836,48918,2,1567,4,8.32,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18089,203072330000337,Woodford,1,RES2,352149,176074,1,926,5,4.99,5,-3.787485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,1.233765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18090,203072330100901,Woodford,1,RES1,81204,40602,1,2002,4,0.66,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18091,203072330000346,Woodford,1,RES2,352149,176074,1,787,5,4.6,5,-3.522485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,1.077515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18092,203072330100301,Woodford,1,RES1,92670,46335,1,2848,4,1.8,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18093,2037233000030100,Woodford,1,RES2,93998,46999,1,900,5,2.41,5,-1.832485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.577515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18094,203072330000318,Woodford,1,RES2,352149,176074,1,1102,5,3.41,1,-2.426235,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.983765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18095,203072330100201,Woodford,1,RES1,98994,49497,1,2720,4,0.2,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18096,203072330101502,Woodford,1,RES1,133650,66825,1,2444,4,2.13,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18097,203072330000302,Woodford,1,RES2,352149,176074,1,719,5,3.53,5,-3.327485,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,0.202515,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18098,203072330100101,Woodford,1,RES1,49941,24970,1,1738,4,1.6,1,,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18099,203072330000314,Woodford,1,RES2,352149,176074,1,1140,5,3.9,5,-2.666235,0,0,0,0,0,0,Woodford County,Woodford County 4 - ACE 4%,1.233765,ACE 4,0,0,DEPTH_ACE4_ILRIVER
18100,203072330000315,Woodford,1,RES2,352149,176074,1,1105,5,2.3,5,-0.816235,2.021412,0.551294,7120,970,0,8090,Woodford County,Woodford County 4 - ACE 4%,1.140015,ACE 4,0,0,DEPTH_ACE4_ILRIVER
